time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,year
2015-01-01,27.0,20.2,23.4,31.8,22.2,26.3,2015-01-01T04:47,2015-01-01T19:09,51701.08,48474.35,0.0,0.0,0.0,0.0,17.3,37.4,59,29.62,5.48,2015
2015-01-02,26.7,21.0,23.2,30.6,22.5,26.1,2015-01-02T04:48,2015-01-02T19:09,51668.0,24758.28,0.0,0.0,0.0,0.0,16.0,34.6,140,20.24,3.91,2015
2015-01-03,27.4,21.5,24.0,32.4,25.4,27.5,2015-01-03T04:49,2015-01-03T19:09,51631.56,44821.78,0.0,0.0,0.0,0.0,21.1,45.4,52,28.44,5.3,2015
2015-01-04,29.2,21.0,24.6,35.4,22.2,28.1,2015-01-04T04:49,2015-01-04T19:09,51591.87,41183.68,10.2,10.2,0.0,5.0,21.9,46.8,95,26.66,5.37,2015
2015-01-05,23.6,20.6,21.9,25.6,21.3,23.7,2015-01-05T04:50,2015-01-05T19:09,51549.03,8040.91,0.5,0.5,0.0,4.0,16.8,32.0,150,10.44,2.37,2015
2015-01-06,25.5,19.5,22.9,28.9,21.9,25.5,2015-01-06T04:51,2015-01-06T19:09,51503.12,47475.68,1.4,1.4,0.0,8.0,14.9,33.5,111,24.95,4.65,2015
2015-01-07,26.7,21.4,23.7,29.6,22.8,25.9,2015-01-07T04:52,2015-01-07T19:09,51454.26,48248.45,0.0,0.0,0.0,0.0,21.7,45.4,53,29.22,5.62,2015
2015-01-08,26.7,20.1,23.3,29.3,21.8,25.0,2015-01-08T04:53,2015-01-08T19:09,51402.53,48200.93,0.0,0.0,0.0,0.0,21.3,45.0,47,32.07,6.11,2015
2015-01-09,27.7,21.5,24.5,31.8,24.6,27.8,2015-01-09T04:54,2015-01-09T19:09,51348.04,46359.53,0.3,0.3,0.0,3.0,15.8,37.8,48,24.49,4.81,2015
2015-01-10,27.1,22.2,24.2,30.7,24.6,27.9,2015-01-10T04:54,2015-01-10T19:09,51290.89,29854.17,11.0,11.0,0.0,8.0,14.2,25.2,121,16.66,3.35,2015
2015-01-11,22.0,20.8,21.2,24.2,21.8,23.1,2015-01-11T04:55,2015-01-11T19:09,51231.17,0.0,30.9,30.9,0.0,22.0,15.5,34.9,168,2.74,0.93,2015
2015-01-12,22.7,20.1,21.3,22.5,20.7,21.4,2015-01-12T04:56,2015-01-12T19:09,51168.98,42203.09,3.1,3.1,0.0,15.0,25.9,54.7,177,19.38,3.56,2015
2015-01-13,25.7,20.7,22.9,28.6,21.9,25.1,2015-01-13T04:57,2015-01-13T19:09,51104.43,32661.85,1.9,1.9,0.0,4.0,17.5,42.8,37,18.63,3.74,2015
2015-01-14,30.9,22.9,26.0,33.1,22.5,27.6,2015-01-14T04:58,2015-01-14T19:09,51037.6,47514.12,0.8,0.8,0.0,2.0,22.1,45.0,292,31.59,7.11,2015
2015-01-15,23.8,21.0,22.5,25.4,21.5,23.1,2015-01-15T04:59,2015-01-15T19:09,50968.6,47800.49,0.7,0.7,0.0,3.0,16.6,34.6,172,24.21,4.92,2015
2015-01-16,26.8,19.7,23.0,31.8,21.9,26.1,2015-01-16T05:00,2015-01-16T19:08,50897.51,46815.24,0.5,0.5,0.0,3.0,8.2,26.6,37,28.99,5.38,2015
2015-01-17,29.4,19.6,24.3,31.7,19.1,25.5,2015-01-17T05:01,2015-01-17T19:08,50824.45,47666.82,0.0,0.0,0.0,0.0,14.2,31.0,258,32.29,6.66,2015
2015-01-18,25.8,20.6,22.9,29.9,21.8,25.1,2015-01-18T05:02,2015-01-18T19:08,50749.49,47398.3,0.2,0.2,0.0,2.0,21.1,45.4,154,28.76,5.41,2015
2015-01-19,20.7,19.2,19.9,21.2,18.5,19.4,2015-01-19T05:03,2015-01-19T19:07,50672.74,3312.85,2.0,2.0,0.0,10.0,21.1,43.9,148,7.78,2.33,2015
2015-01-20,22.6,18.7,20.8,22.5,19.1,20.9,2015-01-20T05:04,2015-01-20T19:07,50594.28,14948.83,3.7,3.7,0.0,12.0,20.3,49.7,66,10.92,2.64,2015
2015-01-21,24.3,20.5,22.3,26.9,22.2,24.3,2015-01-21T05:05,2015-01-21T19:07,50513.46,42056.08,5.9,5.9,0.0,14.0,20.6,43.6,71,19.22,3.45,2015
2015-01-22,25.6,20.9,23.1,29.1,23.9,25.9,2015-01-22T05:06,2015-01-22T19:06,50429.88,46424.12,1.1,1.1,0.0,5.0,17.0,41.4,66,26.07,4.63,2015
2015-01-23,27.2,21.9,24.2,31.5,24.8,27.3,2015-01-23T05:07,2015-01-23T19:06,50343.68,45711.0,0.0,0.0,0.0,0.0,14.6,34.9,41,24.46,4.66,2015
2015-01-24,27.0,21.8,24.1,31.7,24.8,27.0,2015-01-24T05:08,2015-01-24T19:05,50255.01,44250.49,0.0,0.0,0.0,0.0,17.1,40.7,53,26.26,4.96,2015
2015-01-25,30.7,21.3,25.1,34.3,21.8,27.8,2015-01-25T05:09,2015-01-25T19:05,50164.02,45670.59,0.0,0.0,0.0,0.0,26.0,47.9,217,28.53,5.9,2015
2015-01-26,21.4,19.0,20.5,21.3,19.4,20.1,2015-01-26T05:10,2015-01-26T19:04,50070.85,1547.49,3.2,3.2,0.0,13.0,19.3,41.8,160,6.66,2.26,2015
2015-01-27,20.3,19.4,19.8,21.1,20.1,20.7,2015-01-27T05:11,2015-01-27T19:04,49975.64,0.0,15.9,15.9,0.0,21.0,14.8,36.7,129,4.82,1.3,2015
2015-01-28,21.3,17.7,19.5,20.8,16.0,18.8,2015-01-28T05:12,2015-01-28T19:03,49878.53,24236.01,13.2,13.2,0.0,14.0,18.7,47.2,167,11.85,2.96,2015
2015-01-29,20.7,15.9,18.2,18.9,14.1,16.2,2015-01-29T05:13,2015-01-29T19:02,49779.66,45563.4,0.0,0.0,0.0,0.0,21.7,49.3,197,27.32,5.17,2015
2015-01-30,23.4,15.4,19.6,23.0,13.4,18.6,2015-01-30T05:14,2015-01-30T19:02,49679.16,46285.02,0.0,0.0,0.0,0.0,17.1,34.9,223,28.9,5.6,2015
2015-01-31,23.2,16.9,20.3,25.6,17.4,20.7,2015-01-31T05:15,2015-01-31T19:01,49577.16,45886.63,0.1,0.1,0.0,1.0,15.8,33.5,130,25.06,4.73,2015
2015-02-01,23.0,16.4,19.9,24.6,17.1,20.5,2015-02-01T05:16,2015-02-01T19:00,49473.79,45461.62,1.8,1.8,0.0,2.0,15.9,38.2,159,20.57,3.84,2015
2015-02-02,22.0,17.7,19.7,22.2,18.0,19.2,2015-02-02T05:17,2015-02-02T19:00,49369.2,44972.66,0.4,0.4,0.0,3.0,26.1,56.2,175,24.23,4.3,2015
2015-02-03,22.5,18.6,20.5,22.3,18.2,20.0,2015-02-03T05:18,2015-02-03T18:59,49263.48,45223.38,0.7,0.7,0.0,5.0,17.1,39.6,163,21.51,4.33,2015
2015-02-04,22.3,15.9,19.7,23.8,16.3,19.9,2015-02-04T05:19,2015-02-04T18:58,49156.77,44301.5,0.9,0.9,0.0,4.0,17.6,43.9,177,22.38,4.14,2015
2015-02-05,22.9,18.8,20.8,24.1,19.5,21.2,2015-02-05T05:20,2015-02-05T18:57,49049.2,43234.62,2.1,2.1,0.0,10.0,14.0,39.2,128,20.85,4.09,2015
2015-02-06,23.1,18.6,21.2,23.6,19.5,21.7,2015-02-06T05:21,2015-02-06T18:57,48940.88,44601.56,0.2,0.2,0.0,2.0,13.2,35.3,136,20.33,3.99,2015
2015-02-07,24.9,17.6,21.9,27.3,18.8,23.3,2015-02-07T05:22,2015-02-07T18:56,48831.92,45129.89,0.0,0.0,0.0,0.0,16.9,36.4,40,24.15,4.61,2015
2015-02-08,28.9,19.1,23.9,34.4,21.0,26.9,2015-02-08T05:23,2015-02-08T18:55,48722.44,45145.52,0.0,0.0,0.0,0.0,12.7,27.4,61,27.78,5.43,2015
2015-02-09,25.2,21.0,23.2,26.2,22.8,24.6,2015-02-09T05:24,2015-02-09T18:54,48612.55,44445.86,0.4,0.4,0.0,3.0,20.2,45.0,156,19.11,3.86,2015
2015-02-10,25.5,20.5,23.4,28.6,23.4,25.9,2015-02-10T05:25,2015-02-10T18:53,48501.48,44664.21,1.5,1.5,0.0,10.0,15.6,37.1,84,21.34,4.11,2015
2015-02-11,26.1,21.4,23.6,29.2,24.3,26.1,2015-02-11T05:26,2015-02-11T18:52,48388.69,44840.09,0.6,0.6,0.0,5.0,16.7,40.3,54,24.53,4.62,2015
2015-02-12,25.9,20.6,23.0,29.2,22.7,25.6,2015-02-12T05:27,2015-02-12T18:51,48274.32,43738.3,7.2,7.2,0.0,13.0,16.7,39.6,109,24.17,4.46,2015
2015-02-13,25.5,20.6,22.5,28.8,23.0,24.8,2015-02-13T05:28,2015-02-13T18:50,48158.52,42670.25,3.9,3.9,0.0,14.0,16.3,41.0,135,21.09,4.04,2015
2015-02-14,25.4,19.6,22.5,27.8,22.1,24.7,2015-02-14T05:29,2015-02-14T18:49,48041.39,35310.62,3.5,3.5,0.0,8.0,17.9,38.9,47,19.55,3.78,2015
2015-02-15,26.2,20.3,23.4,30.2,23.5,26.3,2015-02-15T05:29,2015-02-15T18:48,47923.06,43833.25,1.3,1.3,0.0,4.0,10.5,30.6,71,22.56,4.3,2015
2015-02-16,26.8,21.6,23.8,29.8,23.9,25.7,2015-02-16T05:30,2015-02-16T18:47,47803.66,44026.0,0.0,0.0,0.0,0.0,19.8,41.8,49,25.75,5.13,2015
2015-02-17,26.5,21.0,23.5,28.6,23.3,24.8,2015-02-17T05:31,2015-02-17T18:46,47683.3,44399.34,0.0,0.0,0.0,0.0,23.7,49.3,52,28.05,5.5,2015
2015-02-18,25.3,20.6,23.3,27.2,23.2,24.8,2015-02-18T05:32,2015-02-18T18:45,47562.11,43900.62,0.5,0.5,0.0,3.0,19.5,44.6,61,22.23,4.41,2015
2015-02-19,24.8,20.3,23.0,26.6,22.6,24.8,2015-02-19T05:33,2015-02-19T18:44,47440.2,43614.05,0.9,0.9,0.0,3.0,17.9,40.7,73,18.91,3.67,2015
2015-02-20,25.8,20.5,23.1,27.9,23.5,25.7,2015-02-20T05:34,2015-02-20T18:43,47317.68,31927.65,0.3,0.3,0.0,3.0,13.4,29.9,83,17.25,3.42,2015
2015-02-21,23.6,21.2,22.2,25.8,24.0,24.7,2015-02-21T05:35,2015-02-21T18:42,47194.65,25984.46,2.7,2.7,0.0,10.0,11.5,31.7,90,9.99,2.13,2015
2015-02-22,25.4,20.5,22.8,27.5,23.1,24.9,2015-02-22T05:36,2015-02-22T18:40,47071.25,43149.6,1.2,1.2,0.0,7.0,15.6,38.2,86,20.88,3.99,2015
2015-02-23,25.6,20.7,22.8,28.8,23.8,25.5,2015-02-23T05:37,2015-02-23T18:39,46947.56,43476.89,1.8,1.8,0.0,11.0,14.6,33.8,71,19.87,3.69,2015
2015-02-24,24.1,20.4,22.0,26.4,21.9,23.7,2015-02-24T05:38,2015-02-24T18:38,46823.69,24113.37,1.2,1.2,0.0,5.0,24.9,47.9,171,14.47,2.86,2015
2015-02-25,22.4,19.9,21.0,22.9,21.2,22.0,2015-02-25T05:39,2015-02-25T18:37,46699.75,28694.87,3.4,3.4,0.0,8.0,19.8,37.4,172,11.32,2.32,2015
2015-02-26,25.0,19.9,22.3,27.4,21.4,24.5,2015-02-26T05:40,2015-02-26T18:36,46575.86,26145.03,0.3,0.3,0.0,1.0,6.5,19.1,205,14.37,2.86,2015
2015-02-27,24.6,20.1,22.2,27.8,21.8,24.4,2015-02-27T05:40,2015-02-27T18:35,46452.08,41417.91,0.7,0.7,0.0,5.0,13.5,29.2,129,20.74,3.81,2015
2015-02-28,26.4,19.3,22.8,29.6,22.1,25.5,2015-02-28T05:41,2015-02-28T18:33,46328.55,36085.15,0.0,0.0,0.0,0.0,15.5,36.0,39,21.78,4.12,2015
2015-03-01,31.6,20.6,23.7,35.4,18.6,25.3,2015-03-01T05:42,2015-03-01T18:32,46205.34,40182.22,13.1,13.1,0.0,5.0,27.9,58.7,195,21.75,4.83,2015
2015-03-02,22.7,19.6,21.3,22.4,18.3,20.5,2015-03-02T05:43,2015-03-02T18:31,46081.72,30271.78,0.0,0.0,0.0,0.0,22.0,39.2,149,14.98,3.85,2015
2015-03-03,25.1,17.0,21.6,27.9,17.8,22.9,2015-03-03T05:44,2015-03-03T18:30,45957.19,40842.93,0.0,0.0,0.0,0.0,17.1,38.5,49,23.27,4.38,2015
2015-03-04,25.4,20.0,22.6,28.8,22.6,25.4,2015-03-04T05:45,2015-03-04T18:29,45831.84,33349.7,2.7,2.7,0.0,7.0,12.8,27.0,119,15.33,2.94,2015
2015-03-05,24.9,17.6,20.7,24.0,16.8,20.2,2015-03-05T05:46,2015-03-05T18:27,45705.76,42595.72,0.0,0.0,0.0,0.0,24.8,53.3,201,25.69,5.13,2015
2015-03-06,26.9,16.0,20.9,25.8,14.9,19.7,2015-03-06T05:46,2015-03-06T18:26,45579.06,42547.21,0.0,0.0,0.0,0.0,18.1,32.8,268,25.86,5.56,2015
2015-03-07,23.3,18.5,21.0,23.9,19.8,21.8,2015-03-07T05:47,2015-03-07T18:25,45451.82,40562.16,0.4,0.4,0.0,4.0,20.3,42.8,69,15.7,3.16,2015
2015-03-08,26.0,20.3,22.6,29.9,22.9,25.3,2015-03-08T05:48,2015-03-08T18:23,45324.13,39562.48,0.3,0.3,0.0,1.0,13.3,31.3,162,21.27,3.94,2015
2015-03-09,27.3,18.8,22.6,31.8,21.4,25.3,2015-03-09T05:49,2015-03-09T18:22,45196.11,42287.12,0.0,0.0,0.0,0.0,15.9,34.2,94,24.74,4.76,2015
2015-03-10,24.1,21.0,22.4,26.5,22.6,24.5,2015-03-10T05:50,2015-03-10T18:21,45067.81,37672.19,1.9,1.9,0.0,7.0,14.3,31.7,152,13.95,2.73,2015
2015-03-11,26.4,20.4,23.1,29.6,23.6,26.3,2015-03-11T05:50,2015-03-11T18:19,44939.35,39586.61,1.4,1.4,0.0,4.0,11.8,26.6,41,17.97,3.48,2015
2015-03-12,25.2,19.1,22.5,28.6,21.1,24.7,2015-03-12T05:51,2015-03-12T18:18,44810.81,41823.12,0.6,0.6,0.0,4.0,16.1,36.7,162,19.77,3.78,2015
2015-03-13,20.6,18.5,19.4,20.6,18.2,19.0,2015-03-13T05:52,2015-03-13T18:17,44682.27,3600.0,4.9,4.9,0.0,17.0,19.3,40.7,169,4.91,1.71,2015
2015-03-14,22.9,16.4,19.6,23.3,16.9,19.9,2015-03-14T05:53,2015-03-14T18:15,44553.82,40520.04,0.2,0.2,0.0,2.0,14.3,29.9,15,18.98,3.64,2015
2015-03-15,21.7,17.3,19.4,20.2,16.9,18.4,2015-03-15T05:54,2015-03-15T18:14,44425.56,41523.7,2.1,2.1,0.0,8.0,27.6,60.8,178,16.45,3.25,2015
2015-03-16,21.0,17.3,19.2,19.9,16.2,18.2,2015-03-16T05:54,2015-03-16T18:13,44297.57,37738.66,0.1,0.1,0.0,1.0,13.4,31.7,136,14.37,3.2,2015
2015-03-17,23.2,14.8,19.8,23.6,14.7,19.8,2015-03-17T05:55,2015-03-17T18:11,44169.92,35659.82,0.0,0.0,0.0,0.0,12.6,33.1,13,18.6,3.7,2015
2015-03-18,28.3,19.4,22.7,30.6,20.3,24.5,2015-03-18T05:56,2015-03-18T18:10,44042.71,41142.08,0.3,0.3,0.0,2.0,13.6,47.2,36,18.82,3.82,2015
2015-03-19,26.3,19.8,22.5,30.5,21.6,25.0,2015-03-19T05:57,2015-03-19T18:09,43916.04,41015.46,0.0,0.0,0.0,0.0,13.5,30.2,127,23.12,4.33,2015
2015-03-20,28.3,18.9,22.0,31.0,19.1,22.8,2015-03-20T05:57,2015-03-20T18:07,43789.98,38287.22,0.1,0.1,0.0,1.0,27.9,58.3,168,20.14,3.98,2015
2015-03-21,21.6,20.0,20.7,20.8,17.6,19.0,2015-03-21T05:58,2015-03-21T18:06,43664.61,11342.53,0.0,0.0,0.0,0.0,21.1,43.9,147,9.01,3.34,2015
2015-03-22,22.7,20.1,21.3,23.2,20.0,21.6,2015-03-22T05:59,2015-03-22T18:05,43539.27,19625.97,0.4,0.4,0.0,2.0,14.1,39.6,89,10.0,2.59,2015
2015-03-23,26.1,19.9,22.5,28.0,21.2,23.8,2015-03-23T06:00,2015-03-23T18:03,43413.48,38218.44,0.0,0.0,0.0,0.0,17.6,37.1,22,19.39,3.8,2015
2015-03-24,23.4,19.2,21.1,25.5,20.7,23.5,2015-03-24T06:01,2015-03-24T18:02,43287.34,26696.4,17.3,17.3,0.0,14.0,12.8,53.6,137,9.88,1.85,2015
2015-03-25,21.0,16.6,19.0,20.8,16.3,19.0,2015-03-25T06:01,2015-03-25T18:01,43160.92,40255.62,0.0,0.0,0.0,0.0,14.5,30.6,177,14.34,2.74,2015
2015-03-26,25.5,17.0,20.7,25.6,14.9,20.7,2015-03-26T06:02,2015-03-26T17:59,43034.29,40019.17,0.0,0.0,0.0,0.0,14.6,25.9,264,21.68,4.38,2015
2015-03-27,23.9,14.8,19.1,22.4,11.9,16.8,2015-03-27T06:03,2015-03-27T17:58,42907.54,39999.07,0.0,0.0,0.0,0.0,14.1,33.1,258,22.53,4.89,2015
2015-03-28,21.4,14.9,18.3,21.9,13.7,17.5,2015-03-28T06:04,2015-03-28T17:57,42780.75,39870.42,0.0,0.0,0.0,0.0,15.4,32.0,175,18.41,3.6,2015
2015-03-29,23.5,15.6,19.9,24.3,16.2,20.6,2015-03-29T06:04,2015-03-29T17:55,42654.0,37868.41,0.0,0.0,0.0,0.0,15.8,31.3,18,16.37,3.13,2015
2015-03-30,23.3,17.2,20.4,25.3,18.5,22.2,2015-03-30T06:05,2015-03-30T17:54,42527.37,28909.47,2.4,2.4,0.0,6.0,8.9,28.4,145,11.57,2.18,2015
2015-03-31,21.4,17.3,19.8,23.2,18.7,21.3,2015-03-31T06:06,2015-03-31T17:52,42400.93,37137.91,7.4,7.4,0.0,9.0,10.0,28.8,135,11.77,2.12,2015
2015-04-01,24.0,18.3,21.1,24.7,20.3,22.7,2015-04-01T06:07,2015-04-01T17:51,42274.77,38267.3,0.7,0.7,0.0,4.0,14.1,32.4,35,14.89,2.79,2015
2015-04-02,26.6,18.6,22.1,28.7,17.6,23.6,2015-04-02T06:07,2015-04-02T17:50,42148.96,35200.08,0.5,0.5,0.0,3.0,20.0,51.1,344,14.28,2.9,2015
2015-04-03,19.9,18.2,18.9,20.0,17.2,18.9,2015-04-03T06:08,2015-04-03T17:48,42023.61,384.61,7.7,7.7,0.0,18.0,20.3,46.1,184,5.07,1.58,2015
2015-04-04,18.3,16.9,17.6,19.0,16.7,17.4,2015-04-04T06:09,2015-04-04T17:47,41898.77,0.0,45.9,45.9,0.0,24.0,18.9,36.0,154,2.28,0.81,2015
2015-04-05,22.1,16.6,18.9,23.2,15.9,19.2,2015-04-05T06:09,2015-04-05T17:46,41774.54,37759.89,0.8,0.8,0.0,1.0,14.6,32.4,209,18.3,3.18,2015
2015-04-06,23.5,14.6,18.7,24.5,15.1,19.4,2015-04-06T06:10,2015-04-06T17:44,41651.0,30986.99,2.5,2.5,0.0,6.0,12.2,28.8,352,15.83,2.85,2015
2015-04-07,21.1,13.5,17.4,22.2,9.7,16.5,2015-04-07T06:11,2015-04-07T17:43,41528.25,38322.67,6.9,6.9,0.0,5.0,24.5,46.1,311,15.54,3.22,2015
2015-04-08,21.0,13.5,17.4,17.6,9.7,14.2,2015-04-08T06:12,2015-04-08T17:42,41406.34,31727.99,0.0,0.0,0.0,0.0,26.9,55.1,267,15.4,4.08,2015
2015-04-09,19.7,16.0,17.8,17.5,13.5,15.5,2015-04-09T06:12,2015-04-09T17:41,41285.39,37488.85,0.0,0.0,0.0,0.0,20.6,43.9,207,14.68,3.48,2015
2015-04-10,18.9,15.3,17.1,18.1,14.0,16.4,2015-04-10T06:13,2015-04-10T17:39,41165.48,36004.97,1.5,1.5,0.0,10.0,14.8,37.4,200,10.97,2.18,2015
2015-04-11,20.3,15.2,17.7,22.1,15.7,18.6,2015-04-11T06:14,2015-04-11T17:38,41045.98,34994.81,0.9,0.9,0.0,7.0,10.5,22.0,316,12.96,2.24,2015
2015-04-12,20.7,14.6,17.4,20.8,14.9,17.5,2015-04-12T06:15,2015-04-12T17:37,40926.44,36612.34,0.2,0.2,0.0,1.0,19.5,43.9,197,14.79,2.4,2015
2015-04-13,19.2,15.3,17.4,17.9,15.0,16.6,2015-04-13T06:15,2015-04-13T17:36,40806.95,34590.5,0.0,0.0,0.0,0.0,12.2,28.8,179,11.52,2.31,2015
2015-04-14,20.5,13.8,17.4,20.7,13.3,17.0,2015-04-14T06:16,2015-04-14T17:34,40687.57,36450.65,0.0,0.0,0.0,0.0,11.7,26.6,40,16.37,2.88,2015
2015-04-15,23.1,14.1,18.9,24.6,14.3,19.8,2015-04-15T06:17,2015-04-15T17:33,40568.42,36499.52,0.0,0.0,0.0,0.0,11.3,26.6,358,17.16,2.96,2015
2015-04-16,27.4,17.4,21.0,28.4,17.3,22.0,2015-04-16T06:18,2015-04-16T17:32,40449.55,36491.55,0.2,0.2,0.0,1.0,20.7,40.0,272,16.17,3.15,2015
2015-04-17,20.8,19.1,19.9,23.2,20.6,21.9,2015-04-17T06:18,2015-04-17T17:31,40331.05,0.0,2.5,2.5,0.0,8.0,10.2,23.8,105,4.28,0.93,2015
2015-04-18,25.4,19.0,21.8,26.0,20.3,22.8,2015-04-18T06:19,2015-04-18T17:29,40213.0,28800.82,2.2,2.2,0.0,2.0,16.1,35.6,345,12.38,2.83,2015
2015-04-19,19.5,14.5,17.7,20.8,12.3,16.9,2015-04-19T06:20,2015-04-19T17:28,40095.51,36234.51,5.9,5.9,0.0,7.0,25.8,53.3,200,13.76,2.47,2015
2015-04-20,16.1,13.0,14.8,14.3,10.1,11.9,2015-04-20T06:21,2015-04-20T17:27,39978.64,0.0,60.5,60.5,0.0,24.0,34.7,72.7,186,2.6,0.84,2015
2015-04-21,15.4,14.3,14.9,11.6,9.8,10.5,2015-04-21T06:21,2015-04-21T17:26,39862.49,0.0,73.2,73.2,0.0,24.0,39.7,83.5,180,1.81,1.23,2015
2015-04-22,17.6,15.2,16.7,17.4,11.6,15.3,2015-04-22T06:22,2015-04-22T17:25,39747.16,4179.66,59.4,59.4,0.0,24.0,33.6,73.1,210,4.48,0.91,2015
2015-04-23,20.6,14.8,17.8,21.4,15.2,18.5,2015-04-23T06:23,2015-04-23T17:23,39632.71,35917.12,1.3,1.3,0.0,7.0,12.3,28.8,209,12.92,2.12,2015
2015-04-24,23.2,13.5,18.1,23.5,13.8,18.6,2015-04-24T06:24,2015-04-24T17:22,39519.27,35845.84,0.0,0.0,0.0,0.0,10.2,29.5,303,13.47,2.48,2015
2015-04-25,21.7,13.4,16.8,22.8,12.8,16.7,2015-04-25T06:24,2015-04-25T17:21,39406.91,35922.0,4.5,4.5,0.0,5.0,12.8,27.4,286,15.24,2.58,2015
2015-04-26,18.2,12.2,15.4,16.0,11.4,13.8,2015-04-26T06:25,2015-04-26T17:20,39295.73,30092.48,1.8,1.8,0.0,6.0,25.2,56.5,244,10.02,1.96,2015
2015-04-27,18.0,13.3,15.6,16.2,11.5,14.1,2015-04-27T06:26,2015-04-27T17:19,39185.84,35676.44,0.0,0.0,0.0,0.0,11.2,30.6,218,16.33,2.84,2015
2015-04-28,17.3,13.1,15.3,15.7,11.5,14.0,2015-04-28T06:27,2015-04-28T17:18,39077.33,35610.58,0.0,0.0,0.0,0.0,13.3,33.5,195,13.83,2.36,2015
2015-04-29,17.5,13.8,15.8,17.2,12.9,15.1,2015-04-29T06:27,2015-04-29T17:17,38970.3,35506.89,2.2,2.2,0.0,10.0,13.1,29.9,188,10.27,1.72,2015
2015-04-30,18.6,14.9,16.5,17.3,14.3,16.1,2015-04-30T06:28,2015-04-30T17:16,38864.86,35098.3,7.2,7.2,0.0,18.0,13.8,34.2,176,10.23,1.82,2015
2015-05-01,17.7,15.4,16.7,18.3,15.5,17.1,2015-05-01T06:29,2015-05-01T17:15,38760.42,433.13,2.0,2.0,0.0,11.0,11.9,23.8,164,4.47,0.85,2015
2015-05-02,19.2,17.5,18.4,20.4,18.0,19.4,2015-05-02T06:30,2015-05-02T17:14,38656.55,0.0,10.5,10.5,0.0,18.0,15.2,29.2,124,2.41,0.63,2015
2015-05-03,19.5,18.1,18.7,19.8,18.4,19.2,2015-05-03T06:30,2015-05-03T17:13,38553.37,468.5,14.7,14.7,0.0,22.0,18.0,41.4,195,2.49,0.68,2015
2015-05-04,20.2,14.8,18.0,21.3,15.0,18.3,2015-05-04T06:31,2015-05-04T17:12,38450.93,32013.55,0.2,0.2,0.0,1.0,13.5,32.0,213,8.38,1.6,2015
2015-05-05,24.4,14.8,19.0,23.1,14.3,18.3,2015-05-05T06:32,2015-05-05T17:11,38349.33,35137.21,0.0,0.0,0.0,0.0,17.3,38.2,328,14.9,3.18,2015
2015-05-06,18.1,12.3,15.2,15.3,9.6,12.5,2015-05-06T06:33,2015-05-06T17:10,38248.67,35078.63,0.0,0.0,0.0,0.0,14.1,27.7,273,15.39,3.19,2015
2015-05-07,17.8,11.5,14.2,14.4,9.1,11.1,2015-05-07T06:33,2015-05-07T17:09,38149.02,35021.04,0.0,0.0,0.0,0.0,17.5,34.9,274,15.14,3.22,2015
2015-05-08,18.0,11.8,14.3,16.7,8.8,12.0,2015-05-08T06:34,2015-05-08T17:08,38050.47,34934.45,0.0,0.0,0.0,0.0,15.0,28.1,258,14.73,2.81,2015
2015-05-09,18.7,11.1,14.6,16.2,8.9,12.4,2015-05-09T06:35,2015-05-09T17:08,37953.14,34829.87,0.0,0.0,0.0,0.0,13.0,31.3,281,14.85,2.72,2015
2015-05-10,19.2,11.0,15.0,15.7,8.4,12.0,2015-05-10T06:36,2015-05-10T17:07,37857.1,34726.57,0.0,0.0,0.0,0.0,24.2,46.8,319,12.71,3.0,2015
2015-05-11,19.1,13.9,16.1,15.8,11.0,13.1,2015-05-11T06:36,2015-05-11T17:06,37762.45,34624.66,0.0,0.0,0.0,0.0,27.6,58.0,284,12.28,3.07,2015
2015-05-12,20.4,12.5,15.9,17.6,10.8,13.8,2015-05-12T06:37,2015-05-12T17:05,37669.29,34524.24,0.0,0.0,0.0,0.0,18.8,39.6,295,14.52,2.98,2015
2015-05-13,14.9,10.8,13.0,12.3,6.4,9.3,2015-05-13T06:38,2015-05-13T17:04,37577.71,34425.42,0.1,0.1,0.0,1.0,20.9,43.9,253,13.62,2.98,2015
2015-05-14,16.6,9.3,12.6,13.8,5.5,9.2,2015-05-14T06:39,2015-05-14T17:03,37487.83,34328.33,0.0,0.0,0.0,0.0,16.9,34.2,253,14.29,2.95,2015
2015-05-15,17.3,11.9,14.8,15.4,9.1,12.8,2015-05-15T06:39,2015-05-15T17:03,37399.73,34233.06,0.0,0.0,0.0,0.0,19.1,44.3,216,10.7,2.16,2015
2015-05-16,16.8,14.3,15.6,16.2,12.8,14.5,2015-05-16T06:40,2015-05-16T17:02,37313.53,33707.38,0.5,0.5,0.0,4.0,16.0,38.2,194,7.96,1.49,2015
2015-05-17,17.6,13.2,15.5,17.6,12.5,15.3,2015-05-17T06:41,2015-05-17T17:01,37229.32,34048.52,0.6,0.6,0.0,5.0,9.2,24.1,205,8.85,1.4,2015
2015-05-18,18.5,12.1,15.4,19.2,11.6,15.6,2015-05-18T06:42,2015-05-18T17:01,37147.23,29663.27,0.0,0.0,0.0,0.0,7.0,18.0,269,7.83,1.28,2015
